,screen_name,text,followers_count,favorite_count,retweet_count,created_at,location
5225,fiqruddinsatyo,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,249,0,2439,2019-08-18 05:43:07,"Depok, Indonesia"
5226,januarilah,Sebuah solusi warga ibukota negara kaya 😂😂😂 https://t.co/dnkaQCzFbB,134,0,0,2019-08-18 05:42:26,tanah surga
5227,Novikur42124212,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,148,0,2439,2019-08-18 05:42:17,Tangsel
5228,gemawang,"RT @pakaipeci: Bisa jadi nanti di PALANGKARAYA atau BANJARMASIN dipasang baliho ""IBU KOTA"". Trs mukidi bilang pemindahan ibukota sudah terl…",154,0,66,2019-08-18 05:41:56,Jakarta
5229,Freedom96375204,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,367,0,2439,2019-08-18 05:41:55,
5230,HerySu_SH,@detikcom Tujuan pemindahan Ibukota kurang tepat.Aspek utama tercapainya pemerataan dan keadilan ekonomi adalah Pol… https://t.co/keYkZh2LuH,0,0,0,2019-08-18 05:41:52,
5231,Anggun46484034,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,442,0,2439,2019-08-18 05:41:51,"Malang, Jawa Timur"
5232,Jubilate_7,@WahabisLokal @jokowi Gerombolan radikal/intoleran sdh msk ke berbagai institusi pemerintah &amp; berbagai jenjang pend… https://t.co/CUBHZeA7bB,233,0,0,2019-08-18 05:41:36,
5233,idayu_wien,"@alexander_murfi Tak ada di RAPBN? 
Iyalah, itu Pintu Masuk china &amp; cukong2 (properti) utk kuasai properti gedung2… https://t.co/9AExiJkWyy",867,1,0,2019-08-18 05:41:18,"DKI Jakarta, Indonesia"
5234,maskuri82299772,RT @idayu_wien: @hermana_t Varian dari strategi baku komunis 'desa mengepung (ibu)kota'. Desain pindah ibukota itu dikelilingi basis2 yg se…,1771,0,2,2019-08-18 05:40:56,bekasi
5235,RhinySalam,"RT @elisa_jkt: Saya akan membantah berbaga klaim yg digunakan @BappenasRI atas Brasilia sbg cth pemindahan ibukota. 

Bahan bantahan saya,…",724,0,147,2019-08-18 05:40:44,"Jawa Timur, Indonesia"
5236,0nmyknee,@Airin_NZ Udah enek sama gubernur ibukota. Ibukotanya yg dipindah. Ea,0,0,0,2019-08-18 05:40:20,
5237,TanTaz5,"RT @detikfinance: ""Pemindahan ibukota membutuhkan biaya yg besar dan Rp 466T masih berupa modal awal yang masih harus dikomplemen (dilengka…",4,0,7,2019-08-18 05:39:43,"Matraman, Indonesia"
5238,idayu_wien,"RT @alexander_murfi: Anggaran Pemindahan Ibukota Tak Ada Di RAPBN 2020, Kok Bisa?

Buat jokowi apa yang gak. Presiden paling hebat sedunia…",867,0,173,2019-08-18 05:38:25,"DKI Jakarta, Indonesia"
5239,teguhsunaryonew,"Ibukota dipindah? Cara berpikir yg sesat. Lazimnya yg pindah itu orangnya bukan rumahnya, mungkinkah warga jkt yg p… https://t.co/bgGOztaBQc",36,0,0,2019-08-18 05:38:14,"Kalasan, Indonesia"
5240,Mbuy_Qieky,"Kalo Ibukota pindah, kasihan ama temen2 yg ngurus KJP, harus ke Kalimantan, karena BANK DKI harus pindah ngikutin I… https://t.co/vwoXnak4hA",3747,0,1,2019-08-18 05:37:42,"Jakarta Timur, DKI Jakarta"
5241,nuriSusanto_oi,Setelah ibukota Endonesa pindah saya yakin Jakarta akan makin seger.... hihiiii https://t.co/4LaXSVRklG,410,0,0,2019-08-18 05:37:34,endonesa RAYA
5242,gabmetime,"RT @akusukaberisik: Papua merdeka, ibukota pindah, miskun kau jawa",356,0,1,2019-08-18 05:36:57,"Semarang, Jawa Tengah"
5243,idayu_wien,Varian dari strategi baku komunis 'desa mengepung (ibu)kota'. Desain pindah ibukota itu dikelilingi basis2 yg sedan… https://t.co/x5Myx8ABWK,867,1,0,2019-08-18 05:36:44,"DKI Jakarta, Indonesia"
5244,CEO_Ndeso,"@CNNIndonesia Ditengah tidak menentunya ekonomi, hutang di mana"" kok malah menggelontorkan uang utk pemindahan ibuk… https://t.co/bq7KYIrUBQ",5,0,0,2019-08-18 05:36:29,
5245,evanfajrin,"RT @elisa_jkt: Saya akan membantah berbaga klaim yg digunakan @BappenasRI atas Brasilia sbg cth pemindahan ibukota. 

Bahan bantahan saya,…",376,0,147,2019-08-18 05:36:23,
5246,Gtoloco1,"@emilsalim2010 @msaid_didu Presiden baru sesudah 2024, jk kerja di ibukota baru tdk optimal, gangguan asap, biaya m… https://t.co/iti53WIaEP",6,0,0,2019-08-18 05:36:23,
5247,Broh1412,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,386,0,2439,2019-08-18 05:36:17,Indonesia
5248,idayu_wien,@hermana_t Varian dari strategi baku komunis 'desa mengepung (ibu)kota'. Desain pindah ibukota itu dikelilingi basi… https://t.co/DF4H3thi8t,867,1,2,2019-08-18 05:35:58,"DKI Jakarta, Indonesia"
5249,dedygober,"RT @elisa_jkt: Data income per capita menunjukkan tak ada perubahan berarti pada sisi Barat-Utara Brasilia pasca pemindahan ibukota.
Silaka…",796,0,18,2019-08-18 05:35:29,"ÜT: -6.253812,106.754415"
5250,christioctaviaa,"RT @Viccent22: Jika Ibukota pindah pindah ke Kaltim maka istilah JABODETABEK (Jakarta Bogor Depok Tangerang Bekasi) akan menjadi ""SAMBAL TE…",145,0,66,2019-08-18 05:35:12,"Yogyakarta, Indonesia"
5251,dedygober,"RT @elisa_jkt: Saya akan membantah berbaga klaim yg digunakan @BappenasRI atas Brasilia sbg cth pemindahan ibukota. 

Bahan bantahan saya,…",796,0,147,2019-08-18 05:35:06,"ÜT: -6.253812,106.754415"
5252,Radja_Nusantara,Setuju. Ntah apa2 mindahin ibukota ini https://t.co/rNG8p12zgL,6990,0,0,2019-08-18 05:33:39,"Jakarta Selatan, DKI Jakarta"
5253,asundamai,"@tempometro Yg di pindah itu ibukota nya, bukan warganya BAMBANK 😂",1371,3,1,2019-08-18 05:33:39,
5254,adeadeka_,"RT @Viccent22: Nanti pas ibukota pindah ke Kalimantan;

""Orang kota ya?""

Bukan bang, dari Jakarta. Hehe

""Oh dari kampung""",940,0,52,2019-08-18 05:31:57,"Banyuwangi, Jawa Timur"
5255,adeadeka_,"RT @Viccent22: Warga Jakarta biasakan tanpa listrik ya, bentar lagi ibukota pindah. Itu kalian lagi di training jadi orang kampung.",940,0,68,2019-08-18 05:31:40,"Banyuwangi, Jawa Timur"
5256,dc_dee,@uradn @ifahmi Persiapan buka lahan buat calon ibukota hmmm?,3594,0,0,2019-08-18 05:31:34,well ventilated room
5257,akusukaberisik,"Papua merdeka, ibukota pindah, miskun kau jawa",68,0,1,2019-08-18 05:31:10,
5258,vadnillas,Kalimantan Selatan memiliki satu kuliner khas yang banyak digemari masyarakat Indonesia yakni Soto Banjar. Soto kha… https://t.co/5tkZIOYRWh,3268,0,0,2019-08-18 05:30:27,waiji.otw leave
5259,detikfinance,"""Pemindahan ibukota membutuhkan biaya yg besar dan Rp 466T masih berupa modal awal yang masih harus dikomplemen (di… https://t.co/V5BNmW7Y1l",489752,10,7,2019-08-18 05:30:23,"Jakarta, Indonesia"
5260,sempoernaa,"RT @ryuhasan: Ibukota pindah tahun 2025...

hijriyah",2,0,45,2019-08-18 05:30:09,
5261,NanangSantosa1,@tempometro @korantempo Memang warganya yg pindah cuman ibukota negara aja x,0,0,0,2019-08-18 05:29:31,cinagara jabar
5262,aniek26551407,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,500,0,2439,2019-08-18 05:27:47,
5263,02Herman02,RT @bali_baim: @RatuAnissah2 Dijual BU utk bayar hutang dan tambahan biaya kabur ke Ibukota baru 😁 https://t.co/xQusS8POBg,39,0,5,2019-08-18 05:27:46,"Jakarta Pusat, DKI Jakarta"
5264,WakSobirin,@Datok_Tamburin @yohandewa Isu utama negeri ini pemindahan ibukota dg dana utang ratusan trilyun bukan UAS,96,5,1,2019-08-18 05:27:22,Mars Orbit
5265,RifaniAfwan,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,286,0,2439,2019-08-18 05:27:02,#2019GantiPresiden
5266,Sinar_Harapan,Catatan Politik: Jokowi Ingin Ibukota Pindah Dari Jakarta https://t.co/ItP6ob17LB https://t.co/W51hZMjtCh,4983,0,0,2019-08-18 05:26:25,Indonesia
5267,rejapalepong,"RT @elisa_jkt: Menanggapi pidato Pak @jokowi 16/08/2019 tentang Pemindahan Ibukota, maka pada hari Kemerdekaan ini saya membantah klaim2 me…",38,0,82,2019-08-18 05:26:19,
5268,DelinaMulyani,RT @emilsalim2010: Bappenas: Dampak pindah ibukota Brazil dari Rio de Janeiro ke Brasilia 1960 naikkan populasi Brasilia dari 136.643 orang…,445,0,46,2019-08-18 05:26:07,Earth
5269,UncleJames01,@emilsalim2010 Ada agenda besar tersembunyi dengan kepindahan ibukota. Negara kita diambang kehancuran Prof.,664,1,0,2019-08-18 05:26:01,Jakarta Capital Region
5270,Costavina9,"@GunRomli @aniesbaswedan Kokh bisa ya Pemprov DKI tdk mampu mengatasi masalah ini, pantesan aja ibukota dipindahkan",19,0,0,2019-08-18 05:26:00,
5271,uyung_chan,"RT @elisa_jkt: Menanggapi pidato Pak @jokowi 16/08/2019 tentang Pemindahan Ibukota, maka pada hari Kemerdekaan ini saya membantah klaim2 me…",80,0,82,2019-08-18 05:24:51,Bandar Lampung
5272,katanyayudha_,Kalo ibukota pindah ke kalimantan? Apakah gaji pokok jakarta akan sekelas dengan di desa”??,138,0,0,2019-08-18 05:24:51,"Jakarta, Indonesia "
5273,ojolkesiangan,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,498,0,2439,2019-08-18 05:23:39,
5274,tocakempong,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,4204,0,2439,2019-08-18 05:23:06,
5275,karizerizkaatan,"Aku harus belajar bahasa jawa, karena nanti setelah jkt sudah tak lagi menyandang status ibukota, Jakarta resmi mjd… https://t.co/ggmkEP1hYv",560,1,0,2019-08-18 05:22:57,
5276,AAdit90,"RT @alexander_murfi: Anggaran Pemindahan Ibukota Tak Ada Di RAPBN 2020, Kok Bisa?

Buat jokowi apa yang gak. Presiden paling hebat sedunia…",626,0,173,2019-08-18 05:22:21,Indonesia
5277,dhiyaaniaga,"@CNNIndonesia Apa bedanya.....?
Perpindahan ibukota versi jokowi dan prabowo.",6,0,0,2019-08-18 05:21:04,
5278,zoelsalim,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,107,0,2439,2019-08-18 05:21:01,"Jakarta Capital Region, Indonesia"
5279,iluvatar188,"RT @hermana_t: Dari 28 proyek yg ditawarkan pd China, lebih 50% berada di Kalimantan. 13 proyek diantaranya ada di Kaltara.

Kebetulan ini…",1060,0,180,2019-08-18 05:20:20,
5280,Arif_Kachef,"RT @alexander_murfi: Anggaran Pemindahan Ibukota Tak Ada Di RAPBN 2020, Kok Bisa?

Buat jokowi apa yang gak. Presiden paling hebat sedunia…",366,0,173,2019-08-18 05:20:14,"Jakarta, Indonesia"
5281,flamboyan_123,Mending Ibukota pindah Surabaya saja..  Ibu Walikota ibu risma.. Udah dapat penghargaan kota bersih terbaik n hijau… https://t.co/WFhlvrOuw8,5,0,0,2019-08-18 05:19:43,"Jawa Timur, Indonesia"
5282,AnzaraYuli,"@irwank2k2 Padahal hasil Ijtima Ulama IV gada tuh yg bertentangan dgn Pancasila ga ada nyuruh memusuhi umat lain 
B… https://t.co/caBdf8q4fX",5929,0,0,2019-08-18 05:19:41,
5283,DahlanMahmud,"@tempometro Ibukota dipindahkan bukan warganya, yang pindah kementrian dan ASN yang berhubungan dgn pemerintahan, u… https://t.co/A6X0OgBIcB",56,1,0,2019-08-18 05:19:34,"jakarta barat,,"
5284,rikipurwanto222,"RT @rikipurwanto222: Yang Suka nulis dan buat video yuk ikutan lomba vlog dan artikel!!
Buruan klik!!
https://t.co/BgA1xpXFiw

@BappenasRI…",27,0,4,2019-08-18 05:19:07,"Surakarta, Indonesia"
5285,ariraharja,"Jadi, ibukota kita jd pindah kemana? Udah tanggal 18 ini.",349,0,0,2019-08-18 05:18:39,"Bogor, Jawa Barat"
5286,Anyer_Fury,"RT @hermana_t: Dari 28 proyek yg ditawarkan pd China, lebih 50% berada di Kalimantan. 13 proyek diantaranya ada di Kaltara.

Kebetulan ini…",1234,0,180,2019-08-18 05:17:19,
5287,bumiipunk,"Alasan kenapa ibukota dipindah ke kalimantan, biar pemerataan ekonomi dan keadilan bagi seluruh rakyat indonesia, k… https://t.co/XrWcT2kY5V",109,0,0,2019-08-18 05:14:06,palembang
5288,grampositif,"@tempometro @korantempo Ibukota pindah, lah ngapain juga warga jakarta ikut pindah? hahahaha",7,0,0,2019-08-18 05:11:54,Jakarta Capital Region
5289,BangsatRioo_,RT @HasanAlMahdi: Pengangguran 4.0 bisa hura-hura di pusat perbelanjaan ibukota.,93,0,11,2019-08-18 05:11:34,"Jakarta Pusat, DKI Jakarta"
5290,adeadeka_,"RT @Viccent22: Jika Ibukota pindah pindah ke Kaltim maka istilah JABODETABEK (Jakarta Bogor Depok Tangerang Bekasi) akan menjadi ""SAMBAL TE…",940,0,66,2019-08-18 05:11:21,"Banyuwangi, Jawa Timur"
5291,erteyoyo,"RT @elisa_jkt: Saya akan membantah berbaga klaim yg digunakan @BappenasRI atas Brasilia sbg cth pemindahan ibukota. 

Bahan bantahan saya,…",982,0,147,2019-08-18 05:10:33,di hatimu
5292,salsabillaintan,"RT @misterkapucino: @CNNIDdaily @CNNIndonesia @jokowi Pindah ibukota itu butuh setidaknya 500 TRILIUN.
Seandainya uang se-fantastis itu kal…",477,0,2,2019-08-18 05:10:24,Everland
5293,PutraLnC,"RT @PutraLnC: @dwikuncahyo basicaly, gue kada sabar lagi pang jadi warga ibukota neh",462,0,1,2019-08-18 05:09:25,
5294,gylpyg,"Semoga kedepannya, Ibukota baru nanti benar2 milik Indonesia, milik semua suku bangsa, agama, dan golongan di negar… https://t.co/9iCzZMCSyR",237,0,0,2019-08-18 05:09:18,"Papua, Indonesia"
5295,DelinaMulyani,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,445,0,2439,2019-08-18 05:09:15,Earth
5296,LIKNINPAKR,"RT @indragunawanv: Yang harus kalian tau dari laki laki batak :

- Kelakuannya parbada, cam bodat.
- Beli kelen pake sinamot, kelen itu bar…",73,0,86,2019-08-18 05:09:14,Indonesia
5297,PutraLnC,"@dwikuncahyo basicaly, gue kada sabar lagi pang jadi warga ibukota neh",462,0,1,2019-08-18 05:08:46,
5298,HENDRA96203414,Mohon pencerahan soal kepindahan ibukota apakah tidak sebaiknya diputuskan melalui referendum? Apakah itu dimungkin… https://t.co/VS365rGLXz,0,0,0,2019-08-18 05:08:40,
5299,_emridwan,"RT @aisyahpmbd: @Strategi_Bisnis Saran min:
Buat belajar ads dan segala tentang digital marketing bisa ke GOOGLE gapura digital di Ibukota…",361,0,54,2019-08-18 05:08:38,Jakarta Capital Region
5300,ronny_forever,"RT @hermana_t: Dari 28 proyek yg ditawarkan pd China, lebih 50% berada di Kalimantan. 13 proyek diantaranya ada di Kaltara.

Kebetulan ini…",1253,0,180,2019-08-18 05:07:57,Jagad raya alam semesta
5301,Peachslv,"RT @aisyahpmbd: @Strategi_Bisnis Saran min:
Buat belajar ads dan segala tentang digital marketing bisa ke GOOGLE gapura digital di Ibukota…",34,0,54,2019-08-18 05:07:44,"Kalimantan Barat, Indonesia"
5302,princesstiabean,"mindahin ibukota ya sama aja memulai semuanya dari nol: deforestasi lagi, bangun gedung lagi. Malah memperkaya yang sudah kaya?",764,0,0,2019-08-18 05:07:44,Westeros
5303,riaupos,"Pro kontra pemindahan ibukota negara ke Kalimantan mulai bermunculan, salah satunya dari bung @Fahrihamzah . Pasca… https://t.co/CvrTSriDiE",28748,1,0,2019-08-18 05:06:52,Pekanbaru
5304,KoesnadiZidan,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,338,0,2439,2019-08-18 05:06:07,Indonesia
5305,ameliahdth,"@dhewapradana_ Semoga tmnnya dpt penempatan pusat di ibukota baru :"")",372,0,0,2019-08-18 05:05:33,Braavos
5306,asfan_iliadi,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,1053,0,2439,2019-08-18 05:05:17,
5307,AbiQiyya,@CNNIndonesia @msaid_didu tujuan adanya pemindahan ibukota apa yahh?,2,0,0,2019-08-18 05:05:05,
5308,dwikuncahyo,@PutraLnC Belajar jadi warga ibukota,677,0,0,2019-08-18 05:04:57,Nomad.
5309,THaripriambodo,"RT @elisa_jkt: Menanggapi pidato Pak @jokowi 16/08/2019 tentang Pemindahan Ibukota, maka pada hari Kemerdekaan ini saya membantah klaim2 me…",988,0,82,2019-08-18 05:02:11,"Jakarta Capital Region, Indone"
5310,1MenujuDamai,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,2604,0,2439,2019-08-18 05:01:59,
5311,densbramtian1,@theLilySita @emilsalim2010 @DonAdam08 Klo ibukota tetap jkrta .. Nonpri nonpri  lain ga kan mungkin bisa jd gubern… https://t.co/3LkWIJK44L,482,1,0,2019-08-18 05:00:25,Sentul city west java
5312,ati_suria,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,618,0,2439,2019-08-18 04:59:31,"Jakarta Capital Region, Indonesia"
5313,1MenujuDamai,"RT @BlackYudhistira: Pak @jokowi , anda punya trilyunan rupiah utk rencana pindah ibukota RI. Lalu sdh brp rupiah yg bapak keluarkan utk se…",2604,0,38,2019-08-18 04:58:44,
5314,ardimh7,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,37,0,2439,2019-08-18 04:58:08,Indonesia
5315,haekalhussein,"RT @meryfazriaaa: Apa cuman aku yang sedih banget liat berita calon ibukota di Kalimantan Timur? :(

Sedih banget ngebayangin hutan-hutan K…",614,0,47,2019-08-18 04:57:58,
5316,lutfiewijanarko,Ternyata solusi mengatasi masalah banjir dan macet ibukota cukup mudah kalo jadi presiden di periode kedua katanya.… https://t.co/kdQC1OM0yP,133,0,0,2019-08-18 04:57:50,bekasi
5317,TitienAndi,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,610,0,2439,2019-08-18 04:57:49,Indonesia
5318,ydkyudi,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,191,0,2439,2019-08-18 04:56:35,"Malang, Jawa Timur"
5319,Ir_H4By,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,429,0,2439,2019-08-18 04:56:12,Indonesia
5320,yakandani,"@stzzhns Oiya, lupita, biasanya u kalo weekend ke ibukota",673,0,0,2019-08-18 04:56:11,"ÜT: -7.2429594,112.772216"
5321,SahabatBKH,"RT @emilsalim2010: @BangsaPlokotho Kalau urusan keuangan dan pemerintahan semua bisa on-line, mengapa ibukota negara perlu pindah sehingga…",127,0,16,2019-08-18 04:55:53,Nusa Tenggara Timur
5322,Reiza_Patters,"RT @elisa_jkt: Menanggapi pidato Pak @jokowi 16/08/2019 tentang Pemindahan Ibukota, maka pada hari Kemerdekaan ini saya membantah klaim2 me…",23166,0,82,2019-08-18 04:54:47,"Tomage-Fakfak, Indonesia"
5323,sigitklh1,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,68,0,2439,2019-08-18 04:54:28,
5324,radinrio,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,156,0,2439,2019-08-18 04:51:34,
5325,bah_rangga,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,432,0,2439,2019-08-18 04:50:18,Kursi depan kanan
5326,yellbrk,"RT @profrotigulung: Istilah baru,😎

Jika Ibukota pindah ke kaltim maka istilah JABODETABEK (Jakarta Bogor Depok Tangerang Bekasi) akan menj…",0,0,22,2019-08-18 04:49:10,Indonesia
5327,fitrifebriannti,Wacana pemindahan ibukota membuat para asn yg memang ngejar jabatan doang memutuskan pensiun dini https://t.co/hMYLL2BxFN,125,0,0,2019-08-18 04:48:48,
5328,OqScorpio,RT @elisa_jkt: @kemenhub151 @KemenPU @BappenasRI Hampir mustahil mencari tanah kosong atau membeli gedung di lokasi-lokasi premium. Adapun…,551,0,34,2019-08-18 04:48:16,
5329,akbardica,"Merdeka, Bersatu, Berdaulat, Adil, Makmur. Berdaulat dari Hongkong. Adil untuk keluarga Senayan. Merdeka utk Pembur… https://t.co/6syTP5LEfE",50,0,0,2019-08-18 04:48:10,indonesia
5330,udingambut666,"RT @cold_sherry: Ngomong ndakik-ndakik kayak orang bener ala privileged ibukota' kids.
""LowONgan qeRja tuch BanYak, KaliaN ajA yaNG mALas""…",7,0,19,2019-08-18 04:47:42,
5331,SiswadiMargo,@charlessiahaan @mashendrikk @emilsalim2010 Jika keadilan pembangunan ibukota pusat pemerintahan terus ngak ada keg… https://t.co/RX86hnoHlA,13,0,0,2019-08-18 04:47:39,"Jakarta Selatan, DKI Jakarta"
5332,wellymarade7,"RT @elisa_jkt: Menanggapi pidato Pak @jokowi 16/08/2019 tentang Pemindahan Ibukota, maka pada hari Kemerdekaan ini saya membantah klaim2 me…",118,0,82,2019-08-18 04:47:22,surabaya
5333,frizkialfiann,Jakarta sebentar lagi bukan ibukota(?),107,0,0,2019-08-18 04:46:32,Emirates stadium
5334,LindoTaehyung1,"RT @alexander_murfi: Anggaran Pemindahan Ibukota Tak Ada Di RAPBN 2020, Kok Bisa?

Buat jokowi apa yang gak. Presiden paling hebat sedunia…",480,0,173,2019-08-18 04:46:02,
5335,revanheryan08,@playground78910 @exelflores21 @aniesbaswedan biarin aja bentar lagi ibukota pindah...jkt 58 udah gak bisa milih gub ibukota lagi,396,1,0,2019-08-18 04:45:56,"Majalengka, Indonesia"
